"Name","Code","pricegrowth"
"Talbot West","51425",0.294044524198398
"Talgomine","51426",0.9493839603383094
"Talisker","51427",0.3279341219458729
"Tamala","51428",0.8971517612226307
"Tamala Park","51429",0.6882512834854424
"Tambellup","51430",0.30995852896012366
"Tammin","51431",0.9475687546655536
"Tampu","51432",0.22313060844317079
"Tanami (WA)","51433",0.8711265427991748
"Tandegin","51434",0.6547305965796113
"Tapping","51435",0.13914093235507607
"Tarcoola Beach","51436",0.2501811343245208
"Tardun","51437",0.012772297021001577
"Tarin Rock","51438",0.9629897444974631
"Teesdale (WA)","51439",0.3935133242048323
"Telfer","51440",0.6336155119352043
"Tenindewa","51441",0.3314671511761844
"Tenterden (WA)","51442",0.3557023759931326
"The Lakes","51443",0.6596064127516001
"The Plains","51444",0.8651902237907052
"The Spectacles","51445",0.03346753539517522
"The Vines","51446",0.6655073200818151
"Thomson Brook","51447",0.8020898913964629
"Thornlie","51448",0.5610527787357569
"Three Springs","51449",0.252133481670171
"Throssell","51450",0.8028698090929538
"Tibradden","51451",0.7111746859736741
"Tincurrin","51452",0.20383607828989625
"Tingledale","51453",0.1419626132119447
"Tjirrkarli","51454",0.6608822655398399
"Tjukurla","51455",0.5788502325303853
"Tom Price","51456",0.404630733653903
"Tonebridge","51457",0.2859842679463327
"Toodyay","51458",0.5518110108096153
"Toolibin","51459",0.7324544698931277
"Toolonga","51460",0.86965646664612
"Toompup","51461",0.7822057460434735
"Torbay","51462",0.9206372704356909
"Torndirrup","51463",0.24255213513970375
"Townsendale","51464",0.7314628777094185
"Trafalgar (WA)","51465",0.07756489934399724
"Trayning","51466",0.9860975500196218
"Treeby","51467",0.28265050589106977
"Treeton","51468",0.774187796516344
"Trent","51469",0.9127129958942533
"Trigg","51470",0.855320276459679
"Trigwell","51471",0.3234980262350291
"Tuart Hill","51472",0.9932667026296258
"Turkey Hill","51473",0.7473532655276358
"Tutunup","51474",0.18783493689261377
"Two Rocks","51475",0.5404843711294234
"Ucarty","51476",0.47967725759372115
"Ucarty West","51477",0.06314411340281367
"Uduc","51478",0.2713184463791549
"Ularring","51479",0.4802657135296613
"Upper Capel","51480",0.49384264601394534
"Upper Murray","51481",0.45475187874399126
"Upper Swan","51482",0.16082987934350967
"Upper Warren","51483",0.39047273248434067
"Useless Loop","51484",0.4301486434414983
"Usher","51485",0.8379408095497638
"Utakarra","51486",0.5949695932213217
"Vancouver Peninsula","51487",0.41313745523802936
"Varley","51488",0.4478135579265654
"Vasse","51489",0.6395786325447261
"Victoria Park","51490",0.3337298962287605
"Victoria Rock","51491",0.8057716116309166
"Victory Heights (WA)","51492",0.7327973889186978
"Vittoria (WA)","51493",0.44591073552146554
"Viveash","51494",0.5087659666314721
"Wadderin","51495",0.47904157964512706
"Waddington","51496",0.6218279846943915
"Waddy Forest","51497",0.7651299557182938
"Waeel","51498",0.5181208301801234
"Wagerup","51499",0.4364117009099573
"Waggrakine","51500",0.6597715504467487
"Wagin","51501",0.4711975750979036
"Waikiki","51502",0.9526704184245318
"Walebing","51503",0.9912634098436683
"Walgoolan","51504",0.6944735425058752
"Walkaway","51505",0.912184723187238
"Wallareenya","51506",0.580245726974681
"Wallaroo (WA)","51507",0.06091866153292358
"Walliston","51508",0.8064091587439179
"Walmsley","51509",0.13210855005308986
"Walpole","51510",0.9159315493889153
"Walsall","51511",0.5590010026935488
"Walyormouring","51512",0.07026557670906186
"Walyunga National Park","51513",0.01912317075766623
"Walyurin","51514",0.5475220342632383
"Wamenusking","51515",0.8949413863010705
"Wanarn","51516",0.8876731649506837
"Wandana (WA)","51517",0.05441851797513664
"Wandering","51518",0.10795834823511541
"Wandi","51519",0.7270672800950706
"Wandillup","51520",0.42213477683253586
"Wandina","51521",0.16937541123479605
"Wanerie","51522",0.8966460735537112
"Wangara","51523",0.4313210314139724
"Wannamal","51524",0.1288312654942274
"Wannanup","51525",0.015354466391727328
"Wanneroo","51526",0.3624562949407846
"Wansbrough","51527",0.3516898157540709
"Warakurna","51528",0.3894846416078508
"Warawarrup","51529",0.6090657191816717
"Warburton (WA)","51530",0.9730715388432145
"Wardering","51531",0.5770564288832247
"Warding East","51532",0.44421340618282557
"Warmun","51533",0.20820477325469255
"Warnbro","51534",0.5449887111317366
"Warner Glen","51535",0.22115429467521608
"Waroona","51536",0.5767075058538467
"Warrachuppin","51537",0.8466336734127253
"Warradarge","51538",0.20551189640536904
"Warralakin","51539",0.2704227636568248
"Warrenup","51540",0.8865149945486337
"Warwick (WA)","51541",0.8815741508733481
"Waterbank","51542",0.06705151521600783
"Watercarrin","51543",0.8703489392064512
"Waterford (WA)","51544",0.49982556072063744
"Waterloo (WA)","51545",0.27542428276501596
"Watermans Bay","51546",0.710202704416588
"Watheroo","51547",0.9442415612284094
"Wattening","51548",0.7386299117933959
"Wattle Grove (WA)","51549",0.5194665100425482
"Wattleup","51550",0.8386800726875663
"Wattoning","51551",0.5509267190936953
"Webberton","51552",0.7174026209395379
"Wedge Island (WA)","51553",0.07089775730855763
"Wedgecarrup","51554",0.16922632278874516
"Wedgefield","51555",0.7377138996962458
"Welbungin","51556",0.41621708287857473
"Weld Range","51557",0.14679609332233667
"Wellard","51558",0.9231280833482742
"Wellesley (WA)","51559",0.1588610946200788
"Wellington Forest","51560",0.419641433050856
"Wellington Mill","51561",0.2753479874227196
"Wellstead","51562",0.8059453892055899
"Welshpool (WA)","51563",0.9678167155943811
"Wembley","51564",0.6991518863942474
"Wembley Downs","51565",0.6226327151525766
"West Ballidu","51566",0.41209138184785843
"West Beach (WA)","51567",0.47414414724335074
"West Binnu","51568",0.8171630834694952
"West Busselton","51569",0.6373610701411963
"West Cape Howe","51570",0.05583596182987094
"West Casuarinas","51571",0.5596668522339314
"West Coolup","51572",0.224265830591321
"West End (WA)","51573",0.23161182808689773
"West Fitzgerald","51574",0.6669841296970844
"West Holleton","51575",0.3005403170827776
"West Kalgoorlie","51576",0.03514332207851112
"West Lamington","51577",0.11319378647021949
"West Leederville","51578",0.45336909918114543
"West Lyons River","51579",0.011859058635309339
"West Perth","51580",0.6398012440185994
"West Pingelly","51581",0.29479685006663203
"West Pinjarra","51582",0.3744617416523397
"West Popanyinning","51583",0.44238898949697614
"West River","51584",0.3934211719315499
"West Swan","51585",0.0014570660423487425
"West Toodyay","51586",0.7984364558942616
"Westdale (WA)","51587",0.6385635065380484
"Westminster","51588",0.18159564165398479
"Westonia","51589",0.5936403668019921
"Westwood (WA)","51590",0.0179894280154258
"Whim Creek","51591",0.5244413113687187
"Whitby","51592",0.5428064386360347
"White Gum Valley","51593",0.8530951698776335
"White Peak","51594",0.7162155299447477
"Whiteman","51595",0.03452011686749756
"Whittaker","51596",0.37420509941875935
"Wialki","51597",0.697598202386871
"Wicherina","51598",0.5122015103697777
"Wicherina South","51599",0.01896887645125389
"Wickepin","51600",0.4956815429031849
"Wickham (WA)","51601",0.8425227948464453
"Widgiemooltha","51602",0.6190979548264295
"Wijilawarrim","51603",0.48715159366838634
"Wilberforce (WA)","51604",0.8726677331142128
"Wilbinga","51605",0.8080570544116199
"Wilga","51606",0.3378607635386288
"Wilga West","51607",0.03995278291404247
"Wilgarrup","51608",0.5389731971081346
"Wilgoyne","51609",0.21876573166809976
"Willagee","51610",0.3077691229991615
"Willare","51611",0.896508623380214
"Willetton","51612",0.7739736107178032
"William Bay","51613",0.48086838354356587
"Williams","51614",0.5746635782998055
"Williamstown (WA)","51615",0.6115047305356711
"Willyung","51616",0.6305601773783565
"Wilson","51617",0.32973720296286047
"Wiluna","51618",0.575252597220242
"Wilyabrup","51619",0.810464337002486
"Windabout","51620",0.4228494926355779
"Windy Harbour","51621",0.4097675527445972
"Winnejup","51622",0.7340749683789909
"Winthrop","51623",0.2572568713221699
"Witchcliffe","51624",0.22873606951907277
"Withers","51625",0.5634411831852049
"Wittenoom","51626",0.051473471568897367
"Wittenoom Hills","51627",0.5044142238330096
"Wogolin","51628",0.1391041949391365
"Wokalup","51629",0.5066668423824012
"Womarden","51630",0.47154881269671023
"Wongamine","51631",0.5262232937384397
"Wongan Hills","51632",0.5831326481420547
"Wongoondy","51633",0.37882702541537583
"Wonnerup","51634",0.3908065694849938
"Wonthella","51635",0.3217411511577666
"Woodanilling","51636",0.9553435195703059
"Woodbridge (WA)","51637",0.35432427655905485
"Woodlands (WA)","51638",0.2988245983142406
"Woodleigh (WA)","51639",0.48744467785581946
"Woodridge (WA)","51640",0.18603140860795975
"Woodvale (WA)","51641",0.4132736078463495
"Woogenellup","51642",0.6766782884951681
"Woolgorong","51643",0.5195487197488546
"Woolocutty","51644",0.7143001253716648
"Wooramel","51645",0.6322457257192582
"Wooroloo","51646",0.507646999321878
"Woorree","51647",0.9265356815885752
"Woottating","51648",0.5249064550735056
"Worsley","51649",0.49204886774532497
"Wubin","51650",0.4624468772672117
"Wundowie","51651",0.3481900242622942
"Wungong","51652",0.5686785415746272
"Wuraming","51653",0.15984615334309638
"Wyalkatchem","51654",0.9467518515884876
"Wyening","51655",0.08018755749799311
"Wyndham (WA)","51656",0.45990715571679175
"Wyola West","51657",0.9604374927002937
"Xantippe","51658",0.058564480394124985
"Yabberup","51659",0.18624020484276116
"Yakamia","51660",0.8203803438227624
"Yalardy","51661",0.7690254370681942
"Yalgoo","51662",0.2522821200545877
"Yallabatharra","51663",0.18753409385681152
"Yallingup","51664",0.9615030107088387
"Yallingup Siding","51665",0.09292778954841197
"Yalyalup","51666",0.02785109798423946
"Yanchep","51667",0.27463092072866857
"Yandanooka","51668",0.5851468818727881
"Yandoo Creek","51669",0.7907111013773829
"Yangebup","51670",0.36833013081923127
"Yanmah","51671",0.95345623139292
"Yannarie","51672",0.1588485217653215
"Yarawindah","51673",0.6819248099345714
"Yardarino","51674",0.05279252305626869
"Yarloop","51675",0.3277355369646102
"Yarragadee","51676",0.23658055742271245
"Yathroo","51677",0.02074886648915708
"Yeagarup","51678",0.4816324724815786
"Yeal","51679",0.817719125887379
"Yealering","51680",0.098133026622235775
"Yelbeni","51681",0.6383266472257674
"Yellowdine","51682",0.6741016849409789
"Yelverton","51683",0.2910187104716897
"Yerecoin","51684",0.5657018853817135
"Yetna","51685",0.35363653767853975
"Yilliminning","51686",0.6143472171388566
"Yoganup","51687",0.05310554942116141
"Yokine","51688",0.13237658166326582
"Yoongarillup","51689",0.5091917661484331
"York","51690",0.43377671763300896
"Yornaning","51691",0.9865584650542587
"Yornup","51692",0.6970880194567144
"Yoting","51693",0.4485825630836189
"Youndegin","51694",0.43762387288734317
"Youngs Siding","51695",0.1556690582074225
"Yourdamung Lake","51696",0.9157005893066525
"Yuna","51697",0.7298044750932604
"Zanthus","51698",0.5599910728633404
"Zuytdorp","51699",0.47945813462138176
"test","""00000""",0.6958994506858289
